;start;start_day;destination;destination_day;product
336;Capralba, Piave, 2;0;Rivolta d'Adda, Stefano Renzi, 5;4;72
337;Capralba, Piave, 2;0;Romanengo, Guaiarini, 14;2;24
338;Capralba, Piave, 2;0;San Giovanni in Croce, Feudatari, 25 A;1;18
339;Capralba, Piave, 2;0;San Giovanni in Croce, Feudatari, 25 A;3;54
340;Capralba, Piave, 2;0;Scandolara Ravara, Italia;1;0
341;Capralba, Piave, 2;0;Sergnano, IV Novembre,  10;0;98
342;Capralba, Piave, 2;0;Sesto ed Uniti, Roma, 4;0;0
343;Capralba, Piave, 2;0;Soncino, Dante Alighieri, 23;0;441
344;Capralba, Piave, 2;0;Soresina, Giacomo Matteotti, 6;0;399
345;Capralba, Piave, 2;0;Spino d'Adda, Circonvallazione, 13;2;56
346;Capralba, Piave, 2;0;Spino d'Adda, Circonvallazione, 13;4;112
347;Capralba, Piave, 2;0;Trescore Cremasco, Vittorio Veneto, 1;4;40
348;Capralba, Piave, 2;0;Trigolo, Roma, 26;0;35
349;Capralba, Piave, 2;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;72
350;Capralba, Piave, 2;0;Vailate, Dante Alighieri, 7;1;0
351;Capralba, Piave, 2;0;Vescovato, Roma, 44;3;72
352;Capralba, Piave, 2;0;Casaletto Vaprio, Maggiore, 7;4;0
353;Capralba, Piave, 2;0;Cremona, Sesto 39;3;69
354;Casale Cremasco-Vidolasco, Roma, 56;0;Agnadello, Marconi, 6;4;12
355;Casale Cremasco-Vidolasco, Roma, 56;0;Annicco, Giuseppe Garibaldi, 6;2;0
356;Casale Cremasco-Vidolasco, Roma, 56;0;Bagnolo Cremasco, Roma, 3;4;12
357;Casale Cremasco-Vidolasco, Roma, 56;0;Camisano, Trieste, 57;0;0
358;Casale Cremasco-Vidolasco, Roma, 56;0;Capergnanica, XI febbraio, 7;4;12
359;Casale Cremasco-Vidolasco, Roma, 56;0;Capralba, Piave, 2;0;0
360;Casale Cremasco-Vidolasco, Roma, 56;0;Casale Cremasco-Vidolasco, Roma, 56;0;7
361;Casale Cremasco-Vidolasco, Roma, 56;0;Casalmaggiore, Guglielmo Marconi, 8;1;0
362;Casale Cremasco-Vidolasco, Roma, 56;0;Casalmaggiore, Guglielmo Marconi, 8;3;0
363;Casale Cremasco-Vidolasco, Roma, 56;0;Casalpusterlengo, Pusterla 7;1;0
364;Casale Cremasco-Vidolasco, Roma, 56;0;Castelleone, Roma, 67;0;14
365;Casale Cremasco-Vidolasco, Roma, 56;0;Castelleone, Roma, 67;2;4
366;Casale Cremasco-Vidolasco, Roma, 56;0;Castelverde, Ubaldo Ferrari, 15;2;0
367;Casale Cremasco-Vidolasco, Roma, 56;0;Crema, Civerchi, 9;1;26
368;Casale Cremasco-Vidolasco, Roma, 56;0;Crema, Civerchi, 9;2;52
369;Casale Cremasco-Vidolasco, Roma, 56;0;Crema, Civerchi, 9;3;78
370;Casale Cremasco-Vidolasco, Roma, 56;0;Crema, Civerchi, 9;4;104
371;Casale Cremasco-Vidolasco, Roma, 56;0;Cremona, Ugolani Dati, 4;1;0
372;Casale Cremasco-Vidolasco, Roma, 56;0;Cremona, Ugolani Dati, 4;3;0
373;Casale Cremasco-Vidolasco, Roma, 56;0;Dovera, Oldrini 2;4;4
374;Casale Cremasco-Vidolasco, Roma, 56;0;Grontardo, Roma, 16;3;3
375;Casale Cremasco-Vidolasco, Roma, 56;0;Grumello Cremonese ed Uniti, Roma, 2;0;0
376;Casale Cremasco-Vidolasco, Roma, 56;0;Isola Dovarese, Giacomo Matteotti, 1;3;3
377;Casale Cremasco-Vidolasco, Roma, 56;0;Izano, Gerardo da Izano, 4/C;3;0
378;Casale Cremasco-Vidolasco, Roma, 56;0;Madignano, Portici, 4;2;2
379;Casale Cremasco-Vidolasco, Roma, 56;0;Monte Cremasco, Roma, 12;4;20
380;Casale Cremasco-Vidolasco, Roma, 56;0;Montodine,  XXV Aprile, 10;0;7
381;Casale Cremasco-Vidolasco, Roma, 56;0;Offanengo, Clavelli Martini, 5;3;24
382;Casale Cremasco-Vidolasco, Roma, 56;0;Ostiano, Mazzini, 1;1;1
383;Casale Cremasco-Vidolasco, Roma, 56;0;Ostiano, Mazzini, 1;3;3
384;Casale Cremasco-Vidolasco, Roma, 56;0;Palazzo Pignano, Marco Polo, 31;2;2
385;Casale Cremasco-Vidolasco, Roma, 56;0;Pandino, Castello, 15;2;4
386;Casale Cremasco-Vidolasco, Roma, 56;0;Pandino, Castello, 15;4;8
387;Casale Cremasco-Vidolasco, Roma, 56;0;Persico Dosimo, Albert ,7;1;5
388;Casale Cremasco-Vidolasco, Roma, 56;0;Persico Dosimo, Albert ,7;3;15
389;Casale Cremasco-Vidolasco, Roma, 56;0;Piadena, Platina, 40;3;0
390;Casale Cremasco-Vidolasco, Roma, 56;0;Pizzighettone, Giuseppe Garibaldi, 18;0;0
391;Casale Cremasco-Vidolasco, Roma, 56;0;Manerbio, INSURREZIONE NAZIONALE;3;48
392;Casale Cremasco-Vidolasco, Roma, 56;0;Ricengo, Guglielmo Marconi;0;21
393;Casale Cremasco-Vidolasco, Roma, 56;0;Ripalta Cremasca, Roma, 5;0;7
394;Casale Cremasco-Vidolasco, Roma, 56;0;Rivolta d'Adda, Stefano Renzi, 5;2;4
395;Casale Cremasco-Vidolasco, Roma, 56;0;Rivolta d'Adda, Stefano Renzi, 5;4;8
396;Casale Cremasco-Vidolasco, Roma, 56;0;Romanengo, Guaiarini, 14;2;2
397;Casale Cremasco-Vidolasco, Roma, 56;0;San Giovanni in Croce, Feudatari, 25 A;1;3
398;Casale Cremasco-Vidolasco, Roma, 56;0;San Giovanni in Croce, Feudatari, 25 A;3;9
399;Casale Cremasco-Vidolasco, Roma, 56;0;Scandolara Ravara, Italia;1;0
400;Casale Cremasco-Vidolasco, Roma, 56;0;Sergnano, IV Novembre,  10;0;7
401;Casale Cremasco-Vidolasco, Roma, 56;0;Sesto ed Uniti, Roma, 4;0;0
402;Casale Cremasco-Vidolasco, Roma, 56;0;Soncino, Dante Alighieri, 23;0;49
403;Casale Cremasco-Vidolasco, Roma, 56;0;Soresina, Giacomo Matteotti, 6;0;42
404;Casale Cremasco-Vidolasco, Roma, 56;0;Spino d'Adda, Circonvallazione, 13;2;2
405;Casale Cremasco-Vidolasco, Roma, 56;0;Spino d'Adda, Circonvallazione, 13;4;4
406;Casale Cremasco-Vidolasco, Roma, 56;0;Trescore Cremasco, Vittorio Veneto, 1;4;4
407;Casale Cremasco-Vidolasco, Roma, 56;0;Trigolo, Roma, 26;0;14
408;Casale Cremasco-Vidolasco, Roma, 56;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
409;Casale Cremasco-Vidolasco, Roma, 56;0;Vailate, Dante Alighieri, 7;1;0
410;Casale Cremasco-Vidolasco, Roma, 56;0;Vescovato, Roma, 44;3;6
411;Casale Cremasco-Vidolasco, Roma, 56;0;Casaletto Vaprio, Maggiore, 7;4;0
412;Casale Cremasco-Vidolasco, Roma, 56;0;Cremona, Sesto 39;3;6
413;Casalmaggiore, Guglielmo Marconi, 8;1;Agnadello, Marconi, 6;4;171
414;Casalmaggiore, Guglielmo Marconi, 8;3;Agnadello, Marconi, 6;4;57
415;Casalmaggiore, Guglielmo Marconi, 8;1;Annicco, Giuseppe Garibaldi, 6;2;4
416;Casalmaggiore, Guglielmo Marconi, 8;3;Annicco, Giuseppe Garibaldi, 6;2;24
417;Casalmaggiore, Guglielmo Marconi, 8;1;Bagnolo Cremasco, Roma, 3;4;147
418;Casalmaggiore, Guglielmo Marconi, 8;3;Bagnolo Cremasco, Roma, 3;4;49
419;Casalmaggiore, Guglielmo Marconi, 8;1;Camisano, Trieste, 57;0;12
420;Casalmaggiore, Guglielmo Marconi, 8;3;Camisano, Trieste, 57;0;8
421;Casalmaggiore, Guglielmo Marconi, 8;1;Capergnanica, XI febbraio, 7;4;84
422;Casalmaggiore, Guglielmo Marconi, 8;3;Capergnanica, XI febbraio, 7;4;28
423;Casalmaggiore, Guglielmo Marconi, 8;1;Capralba, Piave, 2;0;264
424;Casalmaggiore, Guglielmo Marconi, 8;3;Capralba, Piave, 2;0;176
425;Casalmaggiore, Guglielmo Marconi, 8;1;Casale Cremasco-Vidolasco, Roma, 56;0;6
426;Casalmaggiore, Guglielmo Marconi, 8;3;Casale Cremasco-Vidolasco, Roma, 56;0;4
427;Casalmaggiore, Guglielmo Marconi, 8;1;Casalmaggiore, Guglielmo Marconi, 8;1;2765
428;Casalmaggiore, Guglielmo Marconi, 8;1;Casalmaggiore, Guglielmo Marconi, 8;3;790
429;Casalmaggiore, Guglielmo Marconi, 8;3;Casalmaggiore, Guglielmo Marconi, 8;1;1975
430;Casalmaggiore, Guglielmo Marconi, 8;3;Casalmaggiore, Guglielmo Marconi, 8;3;2765
431;Casalmaggiore, Guglielmo Marconi, 8;1;Casalpusterlengo, Pusterla 7;1;0
432;Casalmaggiore, Guglielmo Marconi, 8;3;Casalpusterlengo, Pusterla 7;1;0
433;Casalmaggiore, Guglielmo Marconi, 8;1;Castelleone, Roma, 67;0;510
434;Casalmaggiore, Guglielmo Marconi, 8;1;Castelleone, Roma, 67;2;85
435;Casalmaggiore, Guglielmo Marconi, 8;3;Castelleone, Roma, 67;0;340
436;Casalmaggiore, Guglielmo Marconi, 8;3;Castelleone, Roma, 67;2;510
437;Casalmaggiore, Guglielmo Marconi, 8;1;Castelverde, Ubaldo Ferrari, 15;2;13
438;Casalmaggiore, Guglielmo Marconi, 8;3;Castelverde, Ubaldo Ferrari, 15;2;78
439;Casalmaggiore, Guglielmo Marconi, 8;1;Crema, Civerchi, 9;1;9212
440;Casalmaggiore, Guglielmo Marconi, 8;1;Crema, Civerchi, 9;2;1316
441;Casalmaggiore, Guglielmo Marconi, 8;1;Crema, Civerchi, 9;3;2632
442;Casalmaggiore, Guglielmo Marconi, 8;1;Crema, Civerchi, 9;4;3948
443;Casalmaggiore, Guglielmo Marconi, 8;3;Crema, Civerchi, 9;1;6580
444;Casalmaggiore, Guglielmo Marconi, 8;3;Crema, Civerchi, 9;2;7896
445;Casalmaggiore, Guglielmo Marconi, 8;3;Crema, Civerchi, 9;3;9212
446;Casalmaggiore, Guglielmo Marconi, 8;3;Crema, Civerchi, 9;4;1316
447;Casalmaggiore, Guglielmo Marconi, 8;1;Cremona, Ugolani Dati, 4;1;28
448;Casalmaggiore, Guglielmo Marconi, 8;1;Cremona, Ugolani Dati, 4;3;8
449;Casalmaggiore, Guglielmo Marconi, 8;3;Cremona, Ugolani Dati, 4;1;20
450;Casalmaggiore, Guglielmo Marconi, 8;3;Cremona, Ugolani Dati, 4;3;28
451;Casalmaggiore, Guglielmo Marconi, 8;1;Dovera, Oldrini 2;4;111
452;Casalmaggiore, Guglielmo Marconi, 8;3;Dovera, Oldrini 2;4;37
453;Casalmaggiore, Guglielmo Marconi, 8;1;Grontardo, Roma, 16;3;24
454;Casalmaggiore, Guglielmo Marconi, 8;3;Grontardo, Roma, 16;3;84
455;Casalmaggiore, Guglielmo Marconi, 8;1;Grumello Cremonese ed Uniti, Roma, 2;0;96
456;Casalmaggiore, Guglielmo Marconi, 8;3;Grumello Cremonese ed Uniti, Roma, 2;0;64
457;Casalmaggiore, Guglielmo Marconi, 8;1;Isola Dovarese, Giacomo Matteotti, 1;3;96
458;Casalmaggiore, Guglielmo Marconi, 8;3;Isola Dovarese, Giacomo Matteotti, 1;3;336
459;Casalmaggiore, Guglielmo Marconi, 8;1;Izano, Gerardo da Izano, 4/C;3;4
460;Casalmaggiore, Guglielmo Marconi, 8;3;Izano, Gerardo da Izano, 4/C;3;14
461;Casalmaggiore, Guglielmo Marconi, 8;1;Madignano, Portici, 4;2;104
462;Casalmaggiore, Guglielmo Marconi, 8;3;Madignano, Portici, 4;2;624
463;Casalmaggiore, Guglielmo Marconi, 8;1;Monte Cremasco, Roma, 12;4;258
464;Casalmaggiore, Guglielmo Marconi, 8;3;Monte Cremasco, Roma, 12;4;86
465;Casalmaggiore, Guglielmo Marconi, 8;1;Montodine,  XXV Aprile, 10;0;324
466;Casalmaggiore, Guglielmo Marconi, 8;3;Montodine,  XXV Aprile, 10;0;216
467;Casalmaggiore, Guglielmo Marconi, 8;1;Offanengo, Clavelli Martini, 5;3;532
468;Casalmaggiore, Guglielmo Marconi, 8;3;Offanengo, Clavelli Martini, 5;3;1862
469;Casalmaggiore, Guglielmo Marconi, 8;1;Ostiano, Mazzini, 1;1;28
470;Casalmaggiore, Guglielmo Marconi, 8;1;Ostiano, Mazzini, 1;3;8
471;Casalmaggiore, Guglielmo Marconi, 8;3;Ostiano, Mazzini, 1;1;20
472;Casalmaggiore, Guglielmo Marconi, 8;3;Ostiano, Mazzini, 1;3;28
473;Casalmaggiore, Guglielmo Marconi, 8;1;Palazzo Pignano, Marco Polo, 31;2;21
474;Casalmaggiore, Guglielmo Marconi, 8;3;Palazzo Pignano, Marco Polo, 31;2;126
475;Casalmaggiore, Guglielmo Marconi, 8;1;Pandino, Castello, 15;2;155
476;Casalmaggiore, Guglielmo Marconi, 8;1;Pandino, Castello, 15;4;465
477;Casalmaggiore, Guglielmo Marconi, 8;3;Pandino, Castello, 15;2;930
478;Casalmaggiore, Guglielmo Marconi, 8;3;Pandino, Castello, 15;4;155
479;Casalmaggiore, Guglielmo Marconi, 8;1;Persico Dosimo, Albert ,7;1;693
480;Casalmaggiore, Guglielmo Marconi, 8;1;Persico Dosimo, Albert ,7;3;198
481;Casalmaggiore, Guglielmo Marconi, 8;3;Persico Dosimo, Albert ,7;1;495
482;Casalmaggiore, Guglielmo Marconi, 8;3;Persico Dosimo, Albert ,7;3;693
483;Casalmaggiore, Guglielmo Marconi, 8;1;Piadena, Platina, 40;3;164
484;Casalmaggiore, Guglielmo Marconi, 8;3;Piadena, Platina, 40;3;574
485;Casalmaggiore, Guglielmo Marconi, 8;1;Pizzighettone, Giuseppe Garibaldi, 18;0;246
486;Casalmaggiore, Guglielmo Marconi, 8;3;Pizzighettone, Giuseppe Garibaldi, 18;0;164
487;Casalmaggiore, Guglielmo Marconi, 8;1;Manerbio, INSURREZIONE NAZIONALE;3;2446
488;Casalmaggiore, Guglielmo Marconi, 8;3;Manerbio, INSURREZIONE NAZIONALE;3;8561
489;Casalmaggiore, Guglielmo Marconi, 8;1;Ricengo, Guglielmo Marconi;0;348
490;Casalmaggiore, Guglielmo Marconi, 8;3;Ricengo, Guglielmo Marconi;0;232
491;Casalmaggiore, Guglielmo Marconi, 8;1;Ripalta Cremasca, Roma, 5;0;390
492;Casalmaggiore, Guglielmo Marconi, 8;3;Ripalta Cremasca, Roma, 5;0;260
493;Casalmaggiore, Guglielmo Marconi, 8;1;Rivolta d'Adda, Stefano Renzi, 5;2;107
494;Casalmaggiore, Guglielmo Marconi, 8;1;Rivolta d'Adda, Stefano Renzi, 5;4;321
495;Casalmaggiore, Guglielmo Marconi, 8;3;Rivolta d'Adda, Stefano Renzi, 5;2;642
496;Casalmaggiore, Guglielmo Marconi, 8;3;Rivolta d'Adda, Stefano Renzi, 5;4;107
497;Casalmaggiore, Guglielmo Marconi, 8;1;Romanengo, Guaiarini, 14;2;31
498;Casalmaggiore, Guglielmo Marconi, 8;3;Romanengo, Guaiarini, 14;2;186
499;Casalmaggiore, Guglielmo Marconi, 8;1;San Giovanni in Croce, Feudatari, 25 A;1;1015
500;Casalmaggiore, Guglielmo Marconi, 8;1;San Giovanni in Croce, Feudatari, 25 A;3;290
501;Casalmaggiore, Guglielmo Marconi, 8;3;San Giovanni in Croce, Feudatari, 25 A;1;725
502;Casalmaggiore, Guglielmo Marconi, 8;3;San Giovanni in Croce, Feudatari, 25 A;3;1015
503;Casalmaggiore, Guglielmo Marconi, 8;1;Scandolara Ravara, Italia;1;0
504;Casalmaggiore, Guglielmo Marconi, 8;3;Scandolara Ravara, Italia;1;0
505;Casalmaggiore, Guglielmo Marconi, 8;1;Sergnano, IV Novembre,  10;0;288
506;Casalmaggiore, Guglielmo Marconi, 8;3;Sergnano, IV Novembre,  10;0;192
507;Casalmaggiore, Guglielmo Marconi, 8;1;Sesto ed Uniti, Roma, 4;0;72
508;Casalmaggiore, Guglielmo Marconi, 8;3;Sesto ed Uniti, Roma, 4;0;48
509;Casalmaggiore, Guglielmo Marconi, 8;1;Soncino, Dante Alighieri, 23;0;1314
510;Casalmaggiore, Guglielmo Marconi, 8;3;Soncino, Dante Alighieri, 23;0;876
511;Casalmaggiore, Guglielmo Marconi, 8;1;Soresina, Giacomo Matteotti, 6;0;1086
512;Casalmaggiore, Guglielmo Marconi, 8;3;Soresina, Giacomo Matteotti, 6;0;724
513;Casalmaggiore, Guglielmo Marconi, 8;1;Spino d'Adda, Circonvallazione, 13;2;71
514;Casalmaggiore, Guglielmo Marconi, 8;1;Spino d'Adda, Circonvallazione, 13;4;213
515;Casalmaggiore, Guglielmo Marconi, 8;3;Spino d'Adda, Circonvallazione, 13;2;426
516;Casalmaggiore, Guglielmo Marconi, 8;3;Spino d'Adda, Circonvallazione, 13;4;71
517;Casalmaggiore, Guglielmo Marconi, 8;1;Trescore Cremasco, Vittorio Veneto, 1;4;138
518;Casalmaggiore, Guglielmo Marconi, 8;3;Trescore Cremasco, Vittorio Veneto, 1;4;46
519;Casalmaggiore, Guglielmo Marconi, 8;1;Trigolo, Roma, 26;0;72
520;Casalmaggiore, Guglielmo Marconi, 8;3;Trigolo, Roma, 26;0;48
521;Casalmaggiore, Guglielmo Marconi, 8;1;Vaiano Cremasco,  Gloriosi Caduti, 3;4;72
522;Casalmaggiore, Guglielmo Marconi, 8;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;24
523;Casalmaggiore, Guglielmo Marconi, 8;1;Vailate, Dante Alighieri, 7;1;0
524;Casalmaggiore, Guglielmo Marconi, 8;3;Vailate, Dante Alighieri, 7;1;0
525;Casalmaggiore, Guglielmo Marconi, 8;1;Vescovato, Roma, 44;3;106
526;Casalmaggiore, Guglielmo Marconi, 8;3;Vescovato, Roma, 44;3;371
527;Casalmaggiore, Guglielmo Marconi, 8;1;Casaletto Vaprio, Maggiore, 7;4;0
528;Casalmaggiore, Guglielmo Marconi, 8;3;Casaletto Vaprio, Maggiore, 7;4;0
529;Casalmaggiore, Guglielmo Marconi, 8;1;Cremona, Sesto 39;3;214
530;Casalmaggiore, Guglielmo Marconi, 8;3;Cremona, Sesto 39;3;749
531;Casalpusterlengo, Pusterla 7;1;Agnadello, Marconi, 6;4;0
532;Casalpusterlengo, Pusterla 7;1;Annicco, Giuseppe Garibaldi, 6;2;0
533;Casalpusterlengo, Pusterla 7;1;Bagnolo Cremasco, Roma, 3;4;0
534;Casalpusterlengo, Pusterla 7;1;Camisano, Trieste, 57;0;0
535;Casalpusterlengo, Pusterla 7;1;Capergnanica, XI febbraio, 7;4;0
536;Casalpusterlengo, Pusterla 7;1;Capralba, Piave, 2;0;0
537;Casalpusterlengo, Pusterla 7;1;Casale Cremasco-Vidolasco, Roma, 56;0;0
538;Casalpusterlengo, Pusterla 7;1;Casalmaggiore, Guglielmo Marconi, 8;1;0
539;Casalpusterlengo, Pusterla 7;1;Casalmaggiore, Guglielmo Marconi, 8;3;0
540;Casalpusterlengo, Pusterla 7;1;Casalpusterlengo, Pusterla 7;1;0
541;Casalpusterlengo, Pusterla 7;1;Castelleone, Roma, 67;0;0
542;Casalpusterlengo, Pusterla 7;1;Castelleone, Roma, 67;2;0
543;Casalpusterlengo, Pusterla 7;1;Castelverde, Ubaldo Ferrari, 15;2;0
544;Casalpusterlengo, Pusterla 7;1;Crema, Civerchi, 9;1;0
545;Casalpusterlengo, Pusterla 7;1;Crema, Civerchi, 9;2;0
546;Casalpusterlengo, Pusterla 7;1;Crema, Civerchi, 9;3;0
547;Casalpusterlengo, Pusterla 7;1;Crema, Civerchi, 9;4;0
548;Casalpusterlengo, Pusterla 7;1;Cremona, Ugolani Dati, 4;1;0
549;Casalpusterlengo, Pusterla 7;1;Cremona, Ugolani Dati, 4;3;0
550;Casalpusterlengo, Pusterla 7;1;Dovera, Oldrini 2;4;0
551;Casalpusterlengo, Pusterla 7;1;Grontardo, Roma, 16;3;0
552;Casalpusterlengo, Pusterla 7;1;Grumello Cremonese ed Uniti, Roma, 2;0;0
553;Casalpusterlengo, Pusterla 7;1;Isola Dovarese, Giacomo Matteotti, 1;3;0
554;Casalpusterlengo, Pusterla 7;1;Izano, Gerardo da Izano, 4/C;3;0
555;Casalpusterlengo, Pusterla 7;1;Madignano, Portici, 4;2;0
556;Casalpusterlengo, Pusterla 7;1;Monte Cremasco, Roma, 12;4;0
557;Casalpusterlengo, Pusterla 7;1;Montodine,  XXV Aprile, 10;0;0
558;Casalpusterlengo, Pusterla 7;1;Offanengo, Clavelli Martini, 5;3;0
559;Casalpusterlengo, Pusterla 7;1;Ostiano, Mazzini, 1;1;0
560;Casalpusterlengo, Pusterla 7;1;Ostiano, Mazzini, 1;3;0
561;Casalpusterlengo, Pusterla 7;1;Palazzo Pignano, Marco Polo, 31;2;0
562;Casalpusterlengo, Pusterla 7;1;Pandino, Castello, 15;2;0
563;Casalpusterlengo, Pusterla 7;1;Pandino, Castello, 15;4;0
564;Casalpusterlengo, Pusterla 7;1;Persico Dosimo, Albert ,7;1;0
565;Casalpusterlengo, Pusterla 7;1;Persico Dosimo, Albert ,7;3;0
566;Casalpusterlengo, Pusterla 7;1;Piadena, Platina, 40;3;0
567;Casalpusterlengo, Pusterla 7;1;Pizzighettone, Giuseppe Garibaldi, 18;0;0
568;Casalpusterlengo, Pusterla 7;1;Manerbio, INSURREZIONE NAZIONALE;3;0
569;Casalpusterlengo, Pusterla 7;1;Ricengo, Guglielmo Marconi;0;0
570;Casalpusterlengo, Pusterla 7;1;Ripalta Cremasca, Roma, 5;0;0
571;Casalpusterlengo, Pusterla 7;1;Rivolta d'Adda, Stefano Renzi, 5;2;0
572;Casalpusterlengo, Pusterla 7;1;Rivolta d'Adda, Stefano Renzi, 5;4;0
573;Casalpusterlengo, Pusterla 7;1;Romanengo, Guaiarini, 14;2;0
574;Casalpusterlengo, Pusterla 7;1;San Giovanni in Croce, Feudatari, 25 A;1;0
575;Casalpusterlengo, Pusterla 7;1;San Giovanni in Croce, Feudatari, 25 A;3;0
576;Casalpusterlengo, Pusterla 7;1;Scandolara Ravara, Italia;1;0
577;Casalpusterlengo, Pusterla 7;1;Sergnano, IV Novembre,  10;0;0
578;Casalpusterlengo, Pusterla 7;1;Sesto ed Uniti, Roma, 4;0;0
579;Casalpusterlengo, Pusterla 7;1;Soncino, Dante Alighieri, 23;0;0
580;Casalpusterlengo, Pusterla 7;1;Soresina, Giacomo Matteotti, 6;0;0
581;Casalpusterlengo, Pusterla 7;1;Spino d'Adda, Circonvallazione, 13;2;0
582;Casalpusterlengo, Pusterla 7;1;Spino d'Adda, Circonvallazione, 13;4;0
583;Casalpusterlengo, Pusterla 7;1;Trescore Cremasco, Vittorio Veneto, 1;4;0
584;Casalpusterlengo, Pusterla 7;1;Trigolo, Roma, 26;0;0
585;Casalpusterlengo, Pusterla 7;1;Vaiano Cremasco,  Gloriosi Caduti, 3;4;0
586;Casalpusterlengo, Pusterla 7;1;Vailate, Dante Alighieri, 7;1;0
587;Casalpusterlengo, Pusterla 7;1;Vescovato, Roma, 44;3;0
588;Casalpusterlengo, Pusterla 7;1;Casaletto Vaprio, Maggiore, 7;4;0
589;Casalpusterlengo, Pusterla 7;1;Cremona, Sesto 39;3;0
590;Castelleone, Roma, 67;0;Agnadello, Marconi, 6;4;476
591;Castelleone, Roma, 67;2;Agnadello, Marconi, 6;4;238
592;Castelleone, Roma, 67;0;Annicco, Giuseppe Garibaldi, 6;2;30
593;Castelleone, Roma, 67;2;Annicco, Giuseppe Garibaldi, 6;2;105
594;Castelleone, Roma, 67;0;Bagnolo Cremasco, Roma, 3;4;376
595;Castelleone, Roma, 67;2;Bagnolo Cremasco, Roma, 3;4;188
596;Castelleone, Roma, 67;0;Camisano, Trieste, 57;0;105
597;Castelleone, Roma, 67;2;Camisano, Trieste, 57;0;75
598;Castelleone, Roma, 67;0;Capergnanica, XI febbraio, 7;4;220
599;Castelleone, Roma, 67;2;Capergnanica, XI febbraio, 7;4;110
600;Castelleone, Roma, 67;0;Capralba, Piave, 2;0;511
601;Castelleone, Roma, 67;2;Capralba, Piave, 2;0;365
602;Castelleone, Roma, 67;0;Casale Cremasco-Vidolasco, Roma, 56;0;77
603;Castelleone, Roma, 67;2;Casale Cremasco-Vidolasco, Roma, 56;0;55
604;Castelleone, Roma, 67;0;Casalmaggiore, Guglielmo Marconi, 8;1;99
605;Castelleone, Roma, 67;0;Casalmaggiore, Guglielmo Marconi, 8;3;297
606;Castelleone, Roma, 67;2;Casalmaggiore, Guglielmo Marconi, 8;1;594
607;Castelleone, Roma, 67;2;Casalmaggiore, Guglielmo Marconi, 8;3;99
608;Castelleone, Roma, 67;0;Casalpusterlengo, Pusterla 7;1;0
609;Castelleone, Roma, 67;2;Casalpusterlengo, Pusterla 7;1;0
610;Castelleone, Roma, 67;0;Castelleone, Roma, 67;0;2086
611;Castelleone, Roma, 67;0;Castelleone, Roma, 67;2;596
612;Castelleone, Roma, 67;2;Castelleone, Roma, 67;0;1490
613;Castelleone, Roma, 67;2;Castelleone, Roma, 67;2;2086
614;Castelleone, Roma, 67;0;Castelverde, Ubaldo Ferrari, 15;2;22
615;Castelleone, Roma, 67;2;Castelverde, Ubaldo Ferrari, 15;2;77
616;Castelleone, Roma, 67;0;Crema, Civerchi, 9;1;1582
617;Castelleone, Roma, 67;0;Crema, Civerchi, 9;2;3164
618;Castelleone, Roma, 67;0;Crema, Civerchi, 9;3;4746
619;Castelleone, Roma, 67;0;Crema, Civerchi, 9;4;6328
620;Castelleone, Roma, 67;2;Crema, Civerchi, 9;1;9492
621;Castelleone, Roma, 67;2;Crema, Civerchi, 9;2;11074
622;Castelleone, Roma, 67;2;Crema, Civerchi, 9;3;1582
623;Castelleone, Roma, 67;2;Crema, Civerchi, 9;4;3164
624;Castelleone, Roma, 67;0;Cremona, Ugolani Dati, 4;1;2
625;Castelleone, Roma, 67;0;Cremona, Ugolani Dati, 4;3;6
626;Castelleone, Roma, 67;2;Cremona, Ugolani Dati, 4;1;12
627;Castelleone, Roma, 67;2;Cremona, Ugolani Dati, 4;3;2
628;Castelleone, Roma, 67;0;Dovera, Oldrini 2;4;340
629;Castelleone, Roma, 67;2;Dovera, Oldrini 2;4;170
630;Castelleone, Roma, 67;0;Grontardo, Roma, 16;3;36
631;Castelleone, Roma, 67;2;Grontardo, Roma, 16;3;12
632;Castelleone, Roma, 67;0;Grumello Cremonese ed Uniti, Roma, 2;0;112
633;Castelleone, Roma, 67;2;Grumello Cremonese ed Uniti, Roma, 2;0;80
634;Castelleone, Roma, 67;0;Isola Dovarese, Giacomo Matteotti, 1;3;219
635;Castelleone, Roma, 67;2;Isola Dovarese, Giacomo Matteotti, 1;3;73
636;Castelleone, Roma, 67;0;Izano, Gerardo da Izano, 4/C;3;33
637;Castelleone, Roma, 67;2;Izano, Gerardo da Izano, 4/C;3;11
638;Castelleone, Roma, 67;0;Madignano, Portici, 4;2;464
639;Castelleone, Roma, 67;2;Madignano, Portici, 4;2;1624
640;Castelleone, Roma, 67;0;Monte Cremasco, Roma, 12;4;776
641;Castelleone, Roma, 67;2;Monte Cremasco, Roma, 12;4;388
642;Castelleone, Roma, 67;0;Montodine,  XXV Aprile, 10;0;840
643;Castelleone, Roma, 67;2;Montodine,  XXV Aprile, 10;0;600
644;Castelleone, Roma, 67;0;Offanengo, Clavelli Martini, 5;3;1380
645;Castelleone, Roma, 67;2;Offanengo, Clavelli Martini, 5;3;460
